mp_id,med_name,price
1817,Claricept Cream,175.5
1818,Bioquine Tab,309.45
1819,Roxicillin Cream,418.45
1820,Acupril DS,303.3
1821,Neolax SR,137.11
1822,Maxifen SR,303.73
1823,Ultravir Cap,218.36
1824,Maxipril DS,80.12
1825,Aculax DS,268.5
1826,Hydrocept Max,68.22
1827,Ciproxan Cream,242.17
1828,Hydrostat Plus,385.3
1829,Ultramycin Drops,109.68
1830,Ciprobarb Max,232.07
1831,Omnilax Cap,309.65
1832,Acumab Lite,215.11
1833,Amoxixan Syrup,115.79
1834,Dolovir Gel,114.85
1835,Clarixan SR,58.7
1836,Hydroazole Plus,37.79
1837,Levosartan Cream,467.94
1838,Levoazole Inj,470.86
1839,Acuzol SR,145.28
1840,Zylodine Lite,200.1
1841,Claripril Inj,174.23
1842,Tristat Cream,345.36
1843,Biomycin Drops,391.26
1844,Levocept Max,438.83
1845,Triazole Drops,151
1846,Maxidine Cream,22.82
1847,Dextidine Inj,82.55
1848,Amoxisartan Max,423.36
1849,Fluzone Max,74.28
1850,Metamab Gel,316.48
1851,Panbarb Cap,84.76
1852,Biopril SR,207.32
1853,Ultravir Drops,488.98
1854,Flucept Forte,183.05
1855,Ultraxan Lite,14.58
1856,Acuolol DS,461.09
1857,Zylocillin XR,355.05
1858,Flucillin SR,53.23
1859,Tricept Plus,17.19
1860,Dolocept Max,362.61
1861,Neovir Cap,401.47
1862,Roxifen Inj,330.69
1863,Maxifen Cream,381.38
1864,Maxipril Tab,44.5
1865,Clarizone Drops,267.75
1866,Tritidine XR,46.43
1867,Pandine Lite,92.17
1868,Ciprobarb Lite,310.5
1869,Omnicept SR,58.82
1870,Clarizone Gel,50.05
1871,Maxifen Lite,341.77
1872,Ciprolax Tab,165.43
1873,Biovir SR,94.14
1874,Maxixan Plus,443.77
1875,Dolozone Gel,218.99
1876,Amoximycin Gel,357.82
1877,Panlax Lite,467.22
1878,Amoxivir Inj,245.49
1879,Ciproolol Inj,19.01
1880,Pancillin Drops,224.21
1881,Levocept SR,348.14
1882,Zylosartan Cap,346.12
1883,Zyloazole Inj,376.54
1884,Biozol DS,166.56
1885,Amoxiazole Gel,432.49
1886,Fluquine XR,188.87
1887,Hydrotidine Cream,43.22
1888,Dolosartan Tab,240.47
1889,Hydrostat Drops,439.03
1890,Dexmycin Lite,424.21
1891,Panpril DS,20.65
1892,Fluolol Syrup,178.52
1893,Cipropril Tab,78.29
1894,Neocillin Forte,315.83
1895,Hydrosartan DS,259.07
1896,Clarifen Ointment,245.86
1897,Dexlax Max,245.54
1898,Claristat Gel,63.12
1899,Zyloprazole XR,346.33
1900,Hydroolol Ointment,147.86
1901,Panmab Ointment,231.44
1902,Omniquine Cap,299.57
1903,Zyloxan Lite,312.47
1904,Flustat Syrup,469.65
1905,Panzol Lite,237.24
1906,Flutidine Cream,489.76
1907,Acumycin DS,445.82
1908,Clariolol Cap,28.51
1909,Clarisartan DS,238.22
1910,Ciprofen SR,200.24
1911,Ciproxan Tab,477.05
1912,Fluquine Lite,204.15
1913,Acufen Plus,388.63
1914,Flumycin Drops,127.36
1915,Hydrozol Ointment,226.94
1916,Roxizol Tab,395.55
1917,Hydromycin Inj,455.02
1918,Tribarb Plus,70.86
1919,Dexlax Gel,142.12
1920,Zylostat Drops,126.06
1921,Panolol Cap,151.24
1922,Dexazole Cap,336.58
1923,Amoxibarb Max,155.04
1924,Doloprazole Forte,399.46
1925,Zylosartan Inj,52.26
1926,Dexmab Plus,219.02
1927,Neomab Inj,209.5
1928,Roxiolol DS,441.1
1929,Dolomycin Forte,419.77
1930,Dexazole Plus,71.43
1931,Hydromycin Cream,199.42
1932,Amoximab Forte,13.68
1933,Claricillin DS,377.23
1934,Zylolax Drops,396.99
1935,Clariazole Max,452.65
1936,Biocillin Max,42.89
1937,Neolax Inj,335.08
1938,Fluazole Cream,37.85
1939,Acuvir XR,431.07
1940,Omnizone Plus,439.22
1941,Roxicillin Cap,338.27
1942,Roximab Tab,299.97
1943,Panmab Cap,23.59
1944,Omnidine Drops,458.13
1945,Panfen Lite,117.31
1946,Bioprazole Inj,271.93
1947,Maxiprazole Lite,362.13
1948,Maxixan DS,303.25
1949,Ciprodine Cap,170.06
1950,Amoxizol Cream,287.54
1951,Clarixan Ointment,126.6
1952,Norprazole Plus,161.72
1953,Metazone XR,113.83
1954,Doloxan Max,104.13
1955,Roxifen Max,411.37
1956,Dexcillin Tab,413.54
1957,Amoxiolol Forte,416.05
1958,Levobarb Syrup,43.58
1959,Biozol Plus,388.55
1960,Dolozone Drops,94.3
1961,Zylotidine XR,94.03
1962,Neobarb Forte,87.4
1963,Omnixan Lite,453.68
1964,Dexbarb Plus,69.32
1965,Doloolol Drops,249.78
1966,Dolozone XR,410.27
1967,Metastat Plus,328.26
1968,Biozol Gel,461.8
1969,Aculax Ointment,427.16
1970,Hydroazole Forte,309.29
1971,Triquine Drops,276.72
1972,Amoxitidine Max,90.32
1973,Flusartan XR,270.76
1974,Biozone DS,326.66
1975,Claricept Ointment,271.9
1976,Tritidine Max,125.74
1977,Panzone Plus,259.97
1978,Pandine Cream,499.53
1979,Levoolol Lite,174.84
1980,Bioazole Plus,289.01
1981,Dexazole SR,336.82
1982,Ciprobarb Gel,25.39
1983,Hydrocept Ointment,102.07
1984,Metaquine XR,45.54
1985,Metaquine Gel,343.28
1986,Hydrostat Cream,448.37
1987,Norcept SR,354.3
1988,Roxivir SR,322.31
1989,Trilax Inj,413.34
1990,Triolol SR,98.69
1991,Amoxibarb Cream,459.14
1992,Roxiazole Gel,208.41
1993,Amoxivir Tab,11.14
1994,Ciproazole Syrup,52.89
1995,Panolol Max,103.73
1996,Fluzol Cream,56.37
1997,Hydroprazole Ointment,332.32
1998,Neofen Ointment,6.02
1999,Maxiprazole Plus,56.46
2000,Ciprozone Drops,408.27
2001,Omnipril Ointment,257
2002,Hydroquine XR,302.63
2003,Neocept Tab,318.55
2004,Pansartan Syrup,25.45
2005,Flumab Forte,455.74
2006,Neotidine Max,76.9
2007,Amoxiquine Plus,186.41
2008,Dolotidine Plus,110.67
2009,Dolocillin Gel,71.54
2010,Claripril Ointment,134.35
2011,Panzone Lite,146.97
2012,Neopril Ointment,499.59
2013,Cipromab Lite,470.45
2014,Omnidine Cap,113.3
2015,Norvir Plus,229.63
2016,Triprazole DS,227.48
2017,Zylostat Lite,93.37
2018,Dexquine SR,423.06
2019,Levozol Syrup,14.91
2020,Hydrocept Cap,33.59
2021,Nordine Tab,384.96
2022,Ciprostat XR,170.82
2023,Norstat Cream,354.54
2024,Metavir DS,478.52
2025,Clarizol SR,246.01
2026,Panlax Max,5.37
2027,Ultraazole Cream,114.4
2028,Levocept Drops,289.52
2029,Ciproprazole Lite,81.36
2030,Omnisartan Forte,495.93
2031,Biomab SR,354.06
2032,Amoxiprazole Syrup,148.64
2033,Maxidine Syrup,351.14
2034,Neolax Ointment,325.92
2035,Omniquine Syrup,492.22
2036,Acucept Max,412.08
2037,Roxiprazole Cream,219.44
2038,Metamab XR,183.47
2039,Norsartan XR,68.83
2040,Doloxan Tab,85.96
2041,Dexsartan Ointment,335.91
2042,Amoxiquine Tab,235.6
2043,Flucillin Lite,487.9
2044,Triprazole Ointment,362.64
2045,Amoxixan Ointment,261.67
2046,Hydrotidine Gel,446.48
2047,Biostat Gel,128.32
2048,Hydrocillin Syrup,98.15
2049,Levozone Gel,422.9
2050,Hydromab XR,228.64
2051,Panstat Max,223.34
2052,Norzone Cream,25.14
2053,Flumab Drops,293.67
2054,Amoxiprazole Forte,38.42
2055,Bioolol Tab,370.92
2056,Panlax Forte,393.88
2057,Normycin Cream,410.07
2058,Metapril Max,167.28
2059,Hydrocept Tab,187.51
2060,Ciprostat Lite,237.93
2061,Levoprazole SR,240.18
2062,Neopril Tab,388.5
2063,Metatidine Max,309.55
2064,Ciprolax Drops,128.05
2065,Maxiprazole Cream,29.18
2066,Ciprosartan Tab,364.2
2067,Metadine Lite,263.65
2068,Hydroprazole Plus,437.39
2069,Tricillin SR,7.39
2070,Fluprazole SR,181.24
2071,Amoxifen Ointment,304.71
2072,Omnisartan Cap,12
2073,Trivir Plus,20.17
2074,Biozol Inj,237.37
2075,Dolostat Cap,393.04
2076,Pancept SR,46.91
2077,Biomycin Cream,303.77
2078,Neobarb Cap,363.91
2079,Acucept SR,151.6
2080,Omnistat Lite,110.32
2081,Ciprosartan Max,102.45
2082,Norbarb XR,369.72
2083,Ultrasartan Drops,268.23
2084,Acuzone DS,281.31
2085,Levoazole Cap,48.15
2086,Acuvir Tab,304.06
2087,Amoxiazole Inj,282.98
2088,Dexzone Max,186.46
2089,Omnistat Inj,357.21
2090,Maxicillin Inj,371.41
2091,Metazone Drops,400.15
2092,Panxan Ointment,332.72
2093,Levodine DS,298.33
2094,Ultradine Cap,480.68
2095,Clarilax Cap,78.44
2096,Metazol Drops,436.12
2097,Roxiazole Inj,164.94
2098,Ultrazone Syrup,381.83
2099,Trimab Ointment,464
2100,Roxisartan Inj,121.09
2101,Metatidine Cap,491.03
2102,Amoxizone Max,322.23
2103,Claristat Cap,174.57
2104,Doloazole Max,275.2
2105,Acustat Cream,198.54
2106,Levostat Max,369.2
2107,Zylodine Inj,163.83
2108,Dolostat Syrup,481.24
2109,Norcillin SR,255.02
2110,Roximab SR,222.15
2111,Levobarb Ointment,167.13
2112,Panmycin Syrup,58.01
2113,Levozol Forte,141.7
2114,Biocept Max,315.22
2115,Trizol Drops,494.79
2116,Trisartan Tab,340.35
2117,Ultratidine Syrup,264.97
2118,Flumab SR,479.72
2119,Dexolol Ointment,346.94
2120,Roxilax Gel,19.2
2121,Neomycin Syrup,437.68
2122,Acuvir Cream,160.63
2123,Roxitidine Plus,105.53
2124,Hydrostat Inj,95.58
2125,Panmycin SR,437.87
2126,Metalax Lite,20.6
2127,Zylomab XR,491.13
2128,Dolocept Forte,447.88
2129,Roxiazole DS,11.28
2130,Dexcillin Lite,328.63
2131,Ciprozol Ointment,182.79
2132,Roxisartan Cream,60.27
2133,Triolol Syrup,134.4
2134,Maxipril Max,321.67
2135,Hydrolax Lite,185.28
2136,Levomycin Cream,430.54
2137,Amoxixan Forte,39.41
2138,Dexfen SR,219.24
2139,Maxixan Gel,219.96
2140,Roxiazole Forte,246.72
2141,Tritidine Gel,358.87
2142,Omnimycin Drops,75.17
2143,Acumab DS,241.06
2144,Fluzol Gel,117.17
2145,Hydrobarb Inj,466.65
2146,Amoxidine Syrup,372.74
2147,Claridine Lite,326.63
2148,Ciprocept SR,370.58
2149,Claribarb Inj,216.41
2150,Panquine Gel,425.2
2151,Metasartan Cream,211.15
2152,Dexbarb SR,259.83
2153,Ciprobarb Tab,152.42
2154,Ultramab Inj,368.7
2155,Dextidine SR,267.09
2156,Acudine Syrup,229.39
2157,Amoxibarb Inj,18.52
2158,Fluzol Lite,485.42
2159,Omnistat Max,196.88
2160,Dolocept SR,180.54
2161,Hydroxan Max,374.57
2162,Dolozone Cap,454.22
2163,Normab SR,140
2164,Neoxan Lite,437.45
2165,Metastat Ointment,251.67
2166,Ultrapril DS,25.25
2167,Maxixan Inj,273.12
2168,Ciprofen Cap,268.28
2169,Trimab Tab,319.76
2170,Dolomab Lite,392.63
2171,Neoolol DS,247.23
2172,Trisartan Drops,21.74
2173,Levovir DS,113.66
2174,Ciproolol Tab,27.02
2175,Levoazole Plus,429.13
2176,Ultralax Forte,148.51
2177,Triazole SR,180.5
2178,Maxiolol Gel,483.92
2179,Dexquine Tab,18.06
2180,Levocillin Plus,450.11
2181,Ultrazone Max,80.89
2182,Tripril Forte,423.18
2183,Omnilax Forte,91.71
2184,Clarizol Max,363.04
2185,Fluxan Inj,73.22
2186,Biozol Max,471.84
2187,Triquine Max,36.59
2188,Amoxicept Plus,355.82
2189,Metacillin Cream,137.19
2190,Metabarb DS,12.97
2191,Roxifen Cream,146.43
2192,Dolotidine Inj,173.78
2193,Cipromab Forte,23.35
2194,Zylozone Syrup,408.54
2195,Metamycin Plus,383.76
2196,Panbarb Inj,260.91
2197,Maxicillin SR,121.4
2198,Triolol DS,461.84
2199,Roxiprazole Inj,93.15
2200,Panlax Gel,318.11
2201,Omnivir Inj,305.16
2202,Zylozone Cap,312.3
2203,Omnisartan Gel,257.19
2204,Norfen Max,189.18
2205,Neosartan Plus,296.03
2206,Ultrasartan Max,109.77
2207,Norcept Max,130.71
2208,Levoxan Forte,496.27
2209,Roxiquine Cap,312.92
2210,Hydropril Forte,113.08
2211,Ultraazole Syrup,98.5
2212,Dolozol Max,282.71
2213,Panxan Drops,124.7
2214,Maximycin Lite,102.55
2215,Bioxan Ointment,155.62
2216,Roxitidine Lite,196.7
2217,Roxibarb DS,497.38
2218,Claristat SR,160.94
2219,Biodine Max,337.49
2220,Acuquine Forte,394.04
2221,Zylodine Cap,443.25
2222,Amoximab Max,25.66
2223,Omnivir Cream,80.54
2224,Metalax SR,184.45
2225,Pancept Cap,461.35
2226,Flumycin Cap,151.44
2227,Flutidine SR,393.15
2228,Clarifen Syrup,490.88
2229,Metabarb Syrup,411.93
2230,Zyloazole SR,121.51
2231,Claristat Tab,240.6
2232,Neoquine Forte,266.19
2233,Biosartan Max,185.59
2234,Acuzol Ointment,201.9
2235,Biotidine Tab,231.51
2236,Amoxistat Lite,383.53
2237,Biostat Ointment,61.11
2238,Panmycin DS,26.86
2239,Clariazole Gel,59.24
2240,Omnistat Ointment,403.48
2241,Norcept Syrup,26.4
2242,Trimab SR,124.64
2243,Dexdine Drops,86.89
2244,Zylovir Tab,205.81
2245,Norstat Cap,440.74
2246,Ultracept Gel,400.8
2247,Ciproazole Inj,279.06
2248,Norlax Inj,391.84
2249,Maxipril Drops,19.1
2250,Pandine Drops,181.36
2251,Roxizone DS,376.63
2252,Metasartan Plus,48.89
2253,Ultrastat Drops,128.51
2254,Maximycin Drops,461.15
2255,Dololax Max,135.37
2256,Dextidine Gel,498.15
2257,Ultrastat SR,56.13
2258,Dolodine Max,402.13
2259,Ciprocillin Drops,70.9
2260,Tritidine Ointment,143.81
2261,Flubarb Tab,251.15
2262,Metafen Cream,253.33
2263,Ciproolol XR,152.44
2264,Omnibarb Lite,417.61
2265,Dexzol Syrup,74.84
2266,Omniprazole Forte,268.54
2267,Dexfen DS,199.36
2268,Pancillin Gel,389.18
2269,Dolomab Forte,183.42
2270,Omnilax Tab,34.79
2271,Maxiquine DS,210.24
2272,Maxicept Drops,34.34
2273,Clarizone DS,167.52
2274,Trisartan DS,469.41
2275,Roxilax Forte,108.81
2276,Acuxan Max,317.29
2277,Maxibarb Syrup,391.36
2278,Fludine Inj,273.4
2279,Acucillin Forte,467.17
2280,Neosartan SR,468.24
2281,Dolocept Gel,292.87
2282,Norfen Ointment,302.52
2283,Omnizol DS,200.8
2284,Amoxistat Gel,398.32
2285,Ciprofen Max,220.59
2286,Norvir Cap,309.12
2287,Trimycin Syrup,308.47
2288,Zylosartan Forte,339
2289,Panolol Gel,37.96
2290,Omnisartan Inj,433.92
2291,Acusartan Cream,404.56
2292,Clarilax Lite,434.79
2293,Tricillin Gel,173.74
2294,Dololax Plus,467.26
2295,Ciproprazole Tab,245.67
2296,Maxizone Syrup,499.14
2297,Clarisartan SR,466.5
2298,Acuzone Cream,374.4
2299,Norquine Tab,245.48
2300,Zylocept Inj,281.25
2301,Fludine Forte,322.67
2302,Maxitidine Cap,390.06
2303,Panazole Syrup,162.34
2304,Metamab Inj,162.65
2305,Claritidine Tab,41.51
2306,Zylotidine Plus,175.12
2307,Roxidine Drops,354.53
2308,Neoquine Cream,466
2309,Acumycin Cream,29.64
2310,Acumycin Inj,91.52
2311,Ciproquine XR,18.83
2312,Ciprosartan Forte,385.32
2313,Levocept Cap,454.79
2314,Bioprazole Syrup,220.59
2315,Norbarb Cream,216.86
2316,Zyloolol Inj,363.34
2317,Acubarb Drops,77.58
2318,Maxizol Lite,442.68
2319,Neoxan Drops,255.57
2320,Cipromycin Ointment,433.86
2321,Normycin Syrup,260.34
2322,Ciprozone Gel,141.79
2323,Maxidine Inj,146.64
2324,Acubarb DS,347.45
2325,Flusartan Plus,388.82
2326,Levofen Ointment,284.59
2327,Dololax Drops,142.15
2328,Zylozol Cream,170.91
2329,Amoxibarb XR,11.36
2330,Metazone Max,313.54
2331,Norazole Inj,228.14
2332,Clarizone XR,21.22
2333,Neozol SR,259.27
2334,Ultrazol XR,407.13
2335,Acuprazole Cap,284.81
2336,Amoxicept Inj,406.83
2337,Dolotidine DS,401.02
2338,Zylocillin Ointment,487.59
2339,Acucillin Gel,196.14
2340,Neostat Forte,94.08
2341,Zylovir DS,222.88
2342,Panolol XR,313.01
2343,Neopril Cream,352.13
2344,Ciprodine Max,427.01
2345,Amoxizol Ointment,497.6
2346,Amoxivir Syrup,306.87
2347,Omniprazole Tab,477.6
2348,Flumab Cream,33.66
2349,Flulax Lite,159.56
2350,Clarifen Cap,280.9
2351,Metazol XR,249.79
2352,Panzol Ointment,379.12
2353,Acumab Syrup,451.95
2354,Levofen Forte,300.09
2355,Levopril Max,65.89
2356,Levotidine Tab,291.99
2357,Acustat Plus,283.22
2358,Ciprodine Lite,6.62
2359,Biofen Cream,253.06
2360,Biopril Lite,187.38
2361,Dexbarb DS,160.93
2362,Trivir Syrup,474.81
2363,Ultraquine Cream,338.11
2364,Neozol Inj,291.33
2365,Dexbarb Forte,71.84
2366,Amoxicept XR,99.36
2367,Maxistat Gel,463.73
2368,Neobarb Drops,442.83
2369,Clarimycin SR,83.17
2370,Ciprodine Forte,261.47
2371,Hydroxan Cap,466.8
2372,Maxivir Syrup,23.41
2373,Omnistat Cream,455.19
2374,Roximab DS,475.49
2375,Ultrazone Tab,127.53
2376,Hydrodine Tab,249.6
2377,Metacillin Gel,210.11
2378,Amoxifen Gel,368.95
2379,Biomycin Tab,392.44
2380,Maxidine Tab,371.98
2381,Amoxicillin Forte,9.95
2382,Norcept Lite,172.56
2383,Tripril DS,436.34
2384,Biodine Cap,474.24
2385,Hydropril Plus,146.97
2386,Clariquine Cap,210.65
2387,Maxicillin DS,30.57
2388,Zyloxan Gel,433.32
2389,Maxitidine Plus,323.18
2390,Levozol Plus,213.46
2391,Claribarb Lite,458.38
2392,Dolosartan Ointment,129.53
2393,Zylocept Max,344.33
2394,Roxizone Drops,22.68
2395,Roxitidine XR,288.85
2396,Claripril Max,251.18
2397,Norcept Ointment,269.45
2398,Omnipril Tab,240.81
2399,Ultradine Forte,250.19
2400,Dexprazole Forte,473.89
2401,Hydroxan Forte,275.76
2402,Neobarb Inj,126.44
2403,Levopril Lite,98.38
2404,Maxifen Max,116.44
2405,Trifen Cap,491.35
2406,Ultramycin XR,337.95
2407,Biozone Cream,223.94
2408,Ultramycin DS,240.49
2409,Fluquine DS,313.62
2410,Claripril Gel,366.47
2411,Ultratidine Plus,294.81
2412,Normycin Forte,489.5
2413,Levomycin Lite,48.49
2414,Amoxiprazole Gel,459.56
2415,Tricillin Syrup,222.61
2416,Panbarb Cream,361.25
2417,Clarivir XR,7.47
2418,Metaquine Drops,454.68
2419,Acuquine Cap,248.34
2420,Dextidine Cream,361.38
2421,Omniprazole SR,132.03
2422,Zyloolol Cream,285.29
2423,Ultraprazole Drops,119.04
2424,Acustat Tab,159.02
2425,Clarivir Cap,270.65
2426,Ultradine Inj,489.7
2427,Dololax Cream,368.19
2428,Zylomycin Tab,450.66
2429,Neostat Syrup,435.17
2430,Maxivir DS,412.65
2431,Omnisartan SR,141.59
2432,Maxiolol Cap,184.51
2433,Hydrofen Cap,417.33
2434,Zylobarb Inj,434.88
2435,Zyloazole Lite,487.36
2436,Amoxifen Plus,369.67
2437,Dexfen Drops,375.6
2438,Claricillin Inj,198.46
2439,Zyloxan Ointment,12.66
2440,Dolofen Forte,487.68
2441,Norpril DS,408.6
2442,Levomab SR,322.04
2443,Omnixan Drops,237.18
2444,Fluxan Cap,37.35
2445,Doloxan Lite,322.39
2446,Tripril Max,17.27
2447,Doloxan Syrup,261.35
2448,Amoxicept Cap,297.99
2449,Levocillin Forte,316.89
2450,Panxan Gel,379.4
2451,Omnizol XR,63.32
2452,Claristat DS,483.58
2453,Hydrofen Inj,342.02
2454,Norprazole XR,403.22
2455,Acutidine Drops,479.49
2456,Trizone Gel,61.95
2457,Tridine Tab,319.53
2458,Flubarb Cap,306.82
2459,Claricillin Forte,114.98
2460,Acuprazole Tab,99.81
2461,Ultrastat Cap,403.8
2462,Biomab Lite,15.67
2463,Norfen Syrup,185.33
2464,Trimab Plus,130.09
2465,Ciprofen Lite,141.62
2466,Panpril Lite,72.88
2467,Clariolol XR,161.35
2468,Flusartan Ointment,154.3
2469,Maxicillin Tab,23.7
2470,Ultramycin Cap,248.99
2471,Omnipril Lite,280.3
2472,Fluzol DS,221.84
2473,Bioquine Cap,381.55
2474,Metabarb Ointment,323.27
2475,Amoxizone Tab,43.73
2476,Flupril Cap,425.92
2477,Levopril Tab,190.95
2478,Roxibarb Inj,168.34
2479,Dexzol Cap,71.05
2480,Acumab Forte,296.28
2481,Ciprobarb Cap,273.54
2482,Omnimycin Plus,282.4
2483,Clarimab Cream,198.43
2484,Flustat Ointment,189.39
2485,Clarixan Lite,303.16
2486,Doloquine Plus,52.62
2487,Maxistat Syrup,361.94
2488,Roxisartan Tab,184.62
2489,Dolopril Ointment,86.18
2490,Dolozone SR,278.12
2491,Dexquine Max,423.84
2492,Ultraquine Lite,399.08
2493,Acufen SR,262.78
2494,Clarisartan Cap,9.57
2495,Trizol Ointment,355.49
2496,Neoprazole Forte,413.02
2497,Roximab Syrup,302.72
2498,Ultraolol Syrup,56.9
2499,Amoxidine Forte,175.03
2500,Biozol SR,420.43
2501,Ultravir XR,68.8
2502,Hydrolax Tab,196.9
2503,Levovir Max,282.25
2504,Bioquine Syrup,455.72
2505,Clarilax XR,167.29
2506,Dolopril Cream,416.83
2507,Hydrobarb SR,196.5
2508,Cipromab Drops,369.86
2509,Hydroquine Inj,447.82
2510,Dexmycin Cream,316.38
2511,Neomab Ointment,365.5
2512,Ultraxan Gel,285.76
2513,Biolax XR,285.81
2514,Amoximab SR,49.73
2515,Levobarb Tab,236.39
2516,Biovir Tab,88.73
2517,Roxilax Cream,260.93
2518,Ciproxan Inj,393.19
2519,Ciproazole Drops,375.65
2520,Roxipril Tab,336.89
2521,Biosartan DS,45.96
2522,Zylovir Syrup,283.31
2523,Ultramycin Gel,322.53
2524,Dexzol Gel,112.87
2525,Ultrasartan XR,95.45
2526,Metazol Syrup,181.6
2527,Omnizone Gel,223.47
2528,Biobarb Syrup,49.39
2529,Levotidine DS,287.44
2530,Neopril Inj,401.31
2531,Levoxan Drops,126.33
2532,Dolodine Lite,349.14
2533,Omniazole Drops,77.77
2534,Hydroprazole Tab,428.76
2535,Levolax Ointment,333.93
2536,Biomycin Inj,187.69
2537,Tricept Cap,235.54
2538,Amoximab Gel,325.87
2539,Ultrapril Ointment,133.27
2540,Clarimycin Cream,164.42
2541,Ultrafen Ointment,303.74
2542,Dolocept Drops,119.32
2543,Claritidine DS,476.46
2544,Ultratidine Cap,410.87
2545,Levocept Syrup,374.5
2546,Amoxidine Lite,455.38
2547,Ciproquine Forte,354.4
2548,Maxiazole XR,39.9
2549,Acusartan Gel,123.4
2550,Dolovir Ointment,198.46
2551,Dexstat Forte,170.44
2552,Amoxiquine Inj,384.46
2553,Bioazole Ointment,383.57
2554,Maxibarb Ointment,212.49
2555,Fludine Syrup,120.76
2556,Zylodine DS,141.84
2557,Panbarb Max,488.07
2558,Dextidine Syrup,296.45
2559,Acufen Lite,395.2
2560,Neopril SR,198.32
2561,Omnifen Tab,383.27
2562,Panzol Forte,411.2
2563,Zylotidine Cream,393.22
2564,Maxisartan Lite,130
2565,Zylodine SR,137.94
2566,Flubarb Inj,334.3
2567,Panfen Cap,73.81
2568,Panprazole Drops,426.57
2569,Fluquine Ointment,219.68
2570,Panquine Ointment,419.47
2571,Claricept Max,85.08
2572,Omnimycin Inj,118.94
2573,Bioprazole XR,192.88
2574,Norzone Cap,33.29
2575,Ultraquine DS,429.86
2576,Neovir Drops,52.03
2577,Hydrosartan Drops,376.67
2578,Zylopril XR,168.88
2579,Acuzol Syrup,59.74
2580,Norfen DS,417.88
2581,Omnidine SR,88.08
2582,Neosartan Cream,462.92
2583,Zylostat Max,217.46
2584,Maximycin Plus,36.69
2585,Hydroprazole Drops,493.63
2586,Maxiolol Inj,319.93
2587,Omnimab Cream,206.4
2588,Acudine Gel,251.07
2589,Zylotidine DS,306.93
2590,Clarizol Syrup,184.04
2591,Maxifen Inj,165.04
2592,Norprazole SR,365.68
2593,Omnilax Inj,461.71
2594,Metacillin Lite,101.23
2595,Ultrastat Ointment,308.19
2596,Ultraprazole Tab,37.05
2597,Levobarb XR,440.45
2598,Acuquine Plus,476.09
2599,Flustat Plus,85.9
2600,Fludine Max,255.01
2601,Biomab DS,305.12
2602,Ultramycin Tab,16.9
2603,Amoximab Syrup,52.03
2604,Ultrazone SR,367.8
2605,Tristat Ointment,235.9
2606,Roxidine Gel,457.06
2607,Tricept Lite,123.52
2608,Omnitidine Drops,419.4
2609,Biostat DS,183.92
2610,Nortidine Syrup,123.49
2611,Acuquine Ointment,379.03
2612,Dolocept Cream,320.17
2613,Amoxicept Drops,398.49
2614,Amoximycin XR,102.35
2615,Metasartan Drops,313.39
2616,Levovir Forte,27.65
2617,Neozol Gel,423.26
2618,Neoquine Plus,304.79
2619,Dexstat Drops,127.99
2620,Zylostat Ointment,211.27
2621,Ciprosartan SR,218.7
2622,Zylotidine Gel,128.16
2623,Ultraprazole Ointment,269.14
2624,Zylomycin Plus,323.48
2625,Dexfen Inj,437.06
2626,Ciprosartan Lite,195.96
2627,Acustat Max,214.57
2628,Dexazole Syrup,75.11
2629,Bioolol XR,374.49
2630,Dolozone Lite,384.57
2631,Ultrazol Ointment,447.11
2632,Hydrozol Syrup,370.88
2633,Dexquine Drops,296.99
2634,Normycin DS,461.58
2635,Cipromycin Syrup,270.12
2636,Dolocept XR,111.99
2637,Cipromab Cream,76.75
2638,Clarizol XR,54.89
2639,Roximycin SR,199.72
2640,Roxizol Gel,447.1
2641,Omnimycin Max,487.39
2642,Norprazole Drops,154.79
2643,Amoxivir Forte,217.61
2644,Amoxistat XR,51.84
2645,Flutidine Forte,59.08
2646,Pancept Tab,10.8
2647,Trizol Plus,273.2
2648,Dexprazole Tab,16.87
2649,Amoxicillin Gel,374.18
2650,Clariolol Tab,361.87
2651,Maxitidine DS,132.61
2652,Levoquine Forte,378.94
2653,Neotidine Inj,314.27
2654,Dolocillin Cream,419.88
2655,Trizone Max,119.35
2656,Maxicept Plus,178.62
2657,Ultraprazole Max,275.18
2658,Ultraprazole Inj,125
2659,Dexprazole Inj,457.84
2660,Tripril Cream,445.47
2661,Biostat Inj,123.35
2662,Biovir XR,263.04
2663,Levotidine Syrup,339.15
2664,Metazone Tab,433.71
2665,Claridine DS,465.3
2666,Omnifen Plus,462.78
2667,Acumycin SR,206.98
2668,Biolax Lite,441.49
2669,Roxitidine Cap,300.75
2670,Omniquine SR,298.62
2671,Dexprazole Cap,187.7
2672,Clariquine Ointment,195.3
2673,Triazole Forte,148.75
2674,Acucept Tab,20.94
2675,Dexfen Tab,56.93
2676,Metacept Syrup,351.16
2677,Zyloxan Syrup,224.23
2678,Levofen Cap,151.91
2679,Fludine Cap,149.51
2680,Fludine Cream,123.01
2681,Hydroxan DS,109.25
2682,Norlax SR,13.32
2683,Dolosartan SR,32.84
2684,Cipropril Inj,99.22
2685,Dexpril XR,340.19
2686,Amoxifen Lite,336.21
2687,Omniolol Ointment,424.4
2688,Panstat Plus,233.75
2689,Ultrastat DS,314.14
2690,Nordine Forte,398.3
2691,Norlax XR,472.82
2692,Fluvir Cap,190.34
